Address,Price,Beds,Baths,Space
"28 ROSEBANK DR 1501, Toronto, Ontario M1B5Z1","$669,800 CAD",3 BedsBds,3 BathsBa,
"18 DESMONT RD, Toronto, Ontario M3L1J3","$799,000 CAD",3 BedsBds,2 BathsBa,
"56 ANNIE CRAIG DR 3401, Toronto, Ontario M8V0C8","$1,499,000 CAD",3 BedsBds,2 BathsBa,
"222 FINCH AVE W 314, Toronto, Ontario M2R1M6","$388,000 CAD",1 BedBd,1 BathBa,
"630 Queen St E, Toronto, Ontario","$479,900 CAD",1 BedBd,1 BathBa,470 SqftSqft
"451 The West Mall 710, Toronto, Ontario M9C1G1","$399,900 CAD",1 BedBd,1 BathBa,
"1990 Bloor Street W, Toronto, Ontario M6P 3L1","$1,089,000 CAD",1 BedBd,2 BathsBa,940 SqftSqft
"190 Strathallan Blvd, Toronto, Ontario M5N 1T1","$3,795,000 CAD",5 BedsBds,5 BathsBa,
"38 LEE CENTRE DR 3305, Toronto, Ontario M1H3J7","$579,900 CAD",2 BedsBds,2 BathsBa,
"10 TORRESDALE AVE 1006, Toronto, Ontario M2R3V8","$849,000 CAD",2 BedsBds,2 BathsBa,
"190 Borough Dr 901, Toronto, Ontario M1P 0B6","$448,800 CAD",1 BedBd,1 BathBa,
"20 Bruyeres Mews, Toronto, Ontario","$949,000 CAD",3 BedsBds,2 BathsBa,"1,200 SqftSqft"
"15 SIMS CRES, Toronto, Ontario M9V2S9","$999,900 CAD",3 BedsBds,2 BathsBa,
"30 GRAND TRUNK CRES 1203, Toronto, Ontario M5J3A4","$599,000 CAD",2 BedsBds,1 BathBa,
"4673 JANE ST 1001, Toronto, Ontario M3N2L1","$288,888 CAD",3 BedsBds,1 BathBa,
"85 BLOOR ST E 411, Toronto, Ontario M4W3Y1","$888,000 CAD",2 BedsBds,2 BathsBa,
"3 Rochdale Ave, Toronto, Ontario M6E1W9","$1,299,000 CAD",4 BedsBds,10 BathsBa,
"16 Harrison Garden Blvd 1405, Toronto, Ontario M2N7J6","$478,000 CAD",1 BedBd,1 BathBa,
"95 SPADINA  RD, Toronto, Ontario M5R2T1","$4,250,000 CAD",8 BedsBds,8 BathsBa,
"$3 Elsie Lane 52, Toronto, Ontario","$1,420,000 CAD",3 BedsBds,3 BathsBa,
"$500 Wellington St W 202, Toronto, Ontario","$3,088,000 CAD",2 BedsBds,3 BathsBa,
"409 BLOOR ST E 1003, Toronto, Ontario M4W3T2","$589,000 CAD",2 BedsBds,1 BathBa,
"55 ALHART DR, Toronto, Ontario M9V2N1","$1,185,000 CAD",4 BedsBds,2 BathsBa,
"340 DIXON RD #401, Toronto, Ontario M9R1T1","$359,000 CAD",2 BedsBds,1 BathBa,
"23 ABBS ST, Toronto, Ontario M6K1M5","$1,999,900 CAD",,4 BathsBa,"3,321 SqftSqft"
"207 PARK LAWN RD, Toronto, Ontario M8Y3J3","$1,299,000 CAD",4 BedsBds,2 BathsBa,
"185 Bonis Ave 1015, Toronto, Ontario M1T3W6","$499,800 CAD",2 BedsBds,1 BathBa,
"17 Ellis  Gdns, Toronto, Ontario M6S 1A6","$1,199,900 CAD",3 BedsBds,1 BathBa,
"36 ARROWSMITH AVE, Toronto, Ontario M6M2W7","$1,099,000 CAD",3 BedsBds,2 BathsBa,
"13 Jardin Hill Crt, Toronto, Ontario","$1,788,000 CAD",4 BedsBds,5 BathsBa,
"42 CHARLES ST E 5205, Toronto, Ontario M4Y1T1","$2,399,000 CAD",2 BedsBds,3 BathsBa,
"105 THE QUEENSWAY AVE 712, Toronto, Ontario M6S2A2","$499,000 CAD",1 BedBd,1 BathBa,
"1010 Caledonia Rd, Toronto, Ontario M6B3Z1","$999,999 CAD",8 BedsBds,3 BathsBa,
"39 Rowse Cres, Toronto, Ontario M9P 3L4","$1,349,000 CAD",3 BedsBds,4 BathsBa,
"12 Jade St, Toronto, Ontario M1T2T8","$1,168,000 CAD",3 BedsBds,4 BathsBa,"2,500 SqftSqft"
"47 Charleston Rd, Toronto, Ontario M9B 4M8","$1,199,000 CAD",3 BedsBds,2 BathsBa,
"20 Burkebrook Pl 425, Toronto, Ontario M4G0A1","$855,000 CAD",1 BedBd,2 BathsBa,799 SqftSqft
"2261 Lake Shore Blvd, Toronto, Ontario M8V3X1","$599,000 CAD",1 BedBd,2 BathsBa,
"1 Scollard Condos, Toronto, Ontario M4W2J1","$1,000,000 CAD",,,
"65 Annie Craig Drive, Toronto, Ontario M8V 0C8","$699,000 CAD",1 BedBd,1 BathBa,627 SqftSqft
"106 Parkview Ave, Toronto, Ontario M2N3Y5","$2,890,000 CAD",4 BedsBds,5 BathsBa,
"No address available, Toronto, Ontario","$1,698,000 CAD",,,
"Don Mills Rd. & George Henry Blvd, Toronto, Ontario M2J 1E7","$718,201 CAD",1 BedBd,1 BathBa,606 SqftSqft
"880 The Queensway, Toronto, ON, Toronto, Ontario","$470,990 CAD",,,
"1330 Sycamore Garden Gdns, Toronto, Ontario L9E 1R5","$899,900 CAD",4 BedsBds,3 BathsBa,
"445 Ontario St 76, Toronto, Ontario L9T2N2","$699,999 CAD",3 BedsBds,3 BathsBa,
"No address available, Toronto, Ontario","$1,010,990 CAD",,,
"628-8228 Birchmount Rd,Markham, Toronto, Ontario","$429,000 CAD",1 BedBd,1 BathBa,
"No address available, Toronto, Ontario M2K 1B5","$440,000 CAD",,,
"30 Glen Muir Dr, Toronto, Ontario M1M 2C8","$1,010,000 CAD",3 BedsBds,3 BathsBa,
"171A Hallmark Ave, Toronto, Ontario","$999,999 CAD",3 BedsBds,4 BathsBa,
"11 Brunel Crt, Toronto, Ontario M5V3Y3","$539,000 CAD",1 BedBd,1 BathBa,
"95 Clansman Blvd, Toronto, Ontario M2H1X7","$1,099,000 CAD",3 BedsBds,3 BathsBa,
"25 Richmond St, Toronto, Ontario M5C 1M1","$798,990 CAD",1 BedBd,1 BathBa,653 SqftSqft
"2 Millbridge Gate, Toronto, Ontario M1P3N4","$899,000 CAD",3 BedsBds,3 BathsBa,
"119 The Westway Road, Toronto, Ontario M9P2B6","$1,269,000 CAD",3 BedsBds,3 BathsBa,
"McMahon Dr., Toronto, Ontario M2K0C1","$1,199,900 CAD",,,
"90 Queens Wharf Rd, Toronto, Ontario M5V0J4","$589,000 CAD",1 BedBd,1 BathBa,
"13 Brentwood Ave, Toronto, Ontario M2N2L6","$3,250,000 CAD",4 BedsBds,5 BathsBa,
"707 Dovercourt Rd, Toronto, Ontario M6H0B5","$584,900 CAD",1 BedBd,1 BathBa,
"500 Renforth Dr, Toronto, Ontario M9C2N5","$839,900 CAD",3 BedsBds,3 BathsBa,
"628-8228 Birchmount Rd,Markham, Toronto, Ontario","$429,000 CAD",1 BedBd,1 BathBa,
"213 Sterling Rd, Toronto, Ontario M6P 0A1","$635,990 CAD",1 BedBd,1 BathBa,489 SqftSqft
"115 blue jays, Toronto, Ontario M5V3T3","$970,000 CAD",3 BedsBds,2 BathsBa,930 SqftSqft
"51 East Liberty St, Toronto, Ontario M6K3P8","$569,000 CAD",1 BedBd,2 BathsBa,
"20 Burkebrook Pl 425, Toronto, Ontario M4G0A1","$855,000 CAD",1 BedBd,2 BathsBa,799 SqftSqft
"No address available, Toronto, Ontario","$754,900 CAD",,,
"McMahon Dr., Toronto, Ontario M2K0C1","$1,199,900 CAD",,,
"21 Shipley Road, Toronto, Ontario M9R3H7","$1,190,000 CAD",3 BedsBds,2 BathsBa,
"24 Southport Street Unit 548, Toronto, Ontario M6S 4Z1","$449,900 CAD",1 BedBd,1 BathBa,
"8 Lee Centre Dr, Toronto, Ontario M1H3H8","$470,000 CAD",1 BedBd,1 BathBa,699 SqftSqft
"94 Brimley Rd, Toronto, Ontario M1M3V3","$879,000 CAD",3 BedsBds,4 BathsBa,
"No address available, Toronto, Ontario","$1,010,990 CAD",,,
"880 The Queensway, Toronto, ON, Toronto, Ontario","$470,990 CAD",,,
"2 Hedge End Rd, Toronto, Ontario M1B5Z8","$559,000 CAD",3 BedsBds,2 BathsBa,
"Queen & Ashbridge Condos, Toronto, Ontario M4L1E6","$546,900 CAD",,,
"82 Deanscroft Sq, Toronto, Ontario M1E4W9","$879,000 CAD",4 BedsBds,3 BathsBa,
"500 Renforth Dr, Toronto, Ontario M9C2N5","$839,900 CAD",3 BedsBds,3 BathsBa,
"39 Annie Craig Dr, Toronto, Ontario M8V0H1","$630,000 CAD",1 BedBd,1 BathBa,
"2335 Sheppard Ave W34, Toronto, Ontario M9M1M2","$549,000 CAD",2 BedsBds,2 BathsBa,
"Manderley Drive, Toronto, ON1, Toronto, Ontario","$469,900 CAD",,,
"1027 Islington Ave, Toronto, Ontario","$1,090,000 CAD",4 BedsBds,2 BathsBa,
"The Manderley Condos, Toronto, Ontario M1M1R9","$479,900 CAD",1 BedBd,1 BathBa,
"St. Clair Village, Toronto, Ontario M6E4S8","$1,349,900 CAD",3 BedsBds,3 BathsBa,
"26 Briarglen Crt, Toronto, Ontario M1W 3Z7","$1,088,000 CAD",3 BedsBds,4 BathsBa,"2,000 SqftSqft"
"48 Emerald cres, Toronto, Ontario M8V2B6","$2,999,900 CAD",,6 BathsBa,
"3 Benson Ave, Mississauga, ON L5N 5P1, Toronto, Ontario","$1,499,900 CAD",,,
"1 Scollard Condos, Toronto, Ontario M4W2J1","$1,000,000 CAD",,,
"No address available, Toronto, Ontario M1L4B7","$499,000 CAD",,,
"50 Ordnance St, Toronto, Ontario M6K 0C9","$1,050,000 CAD",2 BedsBds,2 BathsBa,921 SqftSqft
"5851 Yonge Street, Toronto, Ontario M2N5S4","$490,000 CAD",,,
"3356A Kingston Rd, Toronto, Ontario M1M1R2","$749,000 CAD",3 BedsBds,3 BathsBa,
"50 Ordnance St, Toronto, Ontario N2L 3R2","$635,000 CAD",1 BedBd,1 BathBa,474 SqftSqft
"722 Marlee Avenue, Toronto, ON, Toronto, Ontario","$670,000 CAD",,,
"2200 Lake Shore Boulevard West, Toronto, Ontario M8V","$888,888 CAD",2 BedsBds,2 BathsBa,
"3445 Sheppard Avenue East, Toronto, ON, Toronto, Ontario","$760,000 CAD",,,
"Midland and Lawrence, Toronto, Ontario","$800,000 CAD",,,
"370 Silverthorn Ave, Toronto, Ontario M6M3G9","$750,000 CAD",3 BedsBds,2 BathsBa,
"4727 Sheppard Ave E, Toronto, Ontario M1S5B3","$539,000 CAD",2 BedsBds,2 BathsBa,
"No address available, Toronto, Ontario","$475,900 CAD",,,
"9 Valhalla Inn Rd, Toronto, Ontario M9B0B2","$539,900 CAD",1 BedBd,1 BathBa,
"3655 Kingston Rd, Toronto, Ontario M1M1S2","$475,000 CAD",1 BedBd,1 BathBa,668 SqftSqft
"652 Queen St W, Toronto, Ontario M6J1E5","$4,825,000 CAD",,,"4,645 SqftSqft"
"483 Ontario St N, Toronto, Ontario L9T2N2","$599,888 CAD",3 BedsBds,2 BathsBa,
"23 Sheppard Ave E, Toronto, Ontario M2N0C8","$788,000 CAD",2 BedsBds,2 BathsBa,899 SqftSqft
"No address available, Toronto, Ontario","$450,000 CAD",,,
"45 Huntingdale Blvd, Toronto, Ontario M1W 2N8","$549,900 CAD",2 BedsBds,2 BathsBa,"1,490 SqftSqft"
"716 The West Mall, Toronto, Ontario M9C 4X6","$539,900 CAD",2 BedsBds,2 BathsBa,
"West or Toronto - RETIREMENT HOME, Toronto, Ontario M2M2M2","$3,100,000 CAD",,,
"215 Lake Shore Blvd E, Toronto, Ontario M5A 3W9","$1,463,314 CAD",,,
"9 Valhalla Inn Rd., Toronto, Ontario M9B0B2","$565,000 CAD",1 BedBd,1 BathBa,716 SqftSqft
"4446 Bathurst St, Toronto, Ontario M3H3S2","$1,499,000 CAD",3 BedsBds,3 BathsBa,
"5 SoudanAve, Toronto, Ontario M4S0B1","$529,990 CAD",1 BedBd,1 BathBa,500 SqftSqft
"330 Dixon Rd, Toronto, Ontario M9R1S9","$369,000 CAD",1 BedBd,1 BathBa,
"361 Front St W, Toronto, Ontario M5A1G4","$549,000 CAD",1 BedBd,1 BathBa,
"12 Pheasant Lane, Toronto, Ontario M9A1T2","$3,480,000 CAD",4 BedsBds,6 BathsBa,
"25 Richmond St, Toronto, Ontario M5C 1M1","$718,880 CAD",1 BedBd,2 BathsBa,653 SqftSqft
"No address available, Toronto, Ontario","$569,900 CAD",,,
"25 Greenview Ave, Toronto, Ontario M2M1R2","$649,000 CAD",1 BedBd,1 BathBa,599 SqftSqft
"116 Patterson Ave, Toronto, Ontario M1L 3Y6","$599,000 CAD",,,
"72 Barrymore Rd, Toronto, Ontario M1J1W6","$849,900 CAD",3 BedsBds,2 BathsBa,
"39 Annie Craig Dr, Toronto, Ontario M8V0H1","$630,000 CAD",1 BedBd,1 BathBa,
"2 Rexton Rd, Toronto, Ontario M9C2E2","$1,196,000 CAD",3 BedsBds,2 BathsBa,
"No address available, Toronto, Ontario M4E 2J1","$150,000 CAD",,,"1,170 SqftSqft"
"27 Cheetah Cres, Toronto, Ontario M1X1X1","$799,900 CAD",3 BedsBds,3 BathsBa,
"101 Lloyd Manor Rd, Toronto, Ontario M9B 5J7","$1,390,000 CAD",3 BedsBds,3 BathsBa,
"84 Old Burnhamthorpe Rd, Toronto, Ontario M9C3J7","$4,799,999 CAD",,,
"No address available, Toronto, Ontario","$769,900 CAD",,,
"880 The Queensway, Toronto, ON, Toronto, Ontario","$470,990 CAD",,,
"30 Meadowglen Pl, Toronto, Ontario M1G0A6","$565,000 CAD",1 BedBd,2 BathsBa,
,"$639,000 CAD",2 BedsBds,2 BathsBa,701 SqftSqft
"307 Empress Avenue, Toronto, Ontario M2N3V5","$1,933,333 CAD",3 BedsBds,,
"Toronto, Ontario (WEST GTA AREA), Toronto, Ontario M2M2M","$719,900 CAD",,,
"34 Burnhamthorpe Cres, Toronto, Ontario M9A1G4","$1,748,000 CAD",4 BedsBds,3 BathsBa,
"1330 Sycamore Garden Gdns, Toronto, Ontario L9E 1R5","$899,900 CAD",4 BedsBds,3 BathsBa,
"250 Lawrence Avenue West, Toronto, Ontario M5M1B1","$643,900 CAD",,,
"720 Bloor Street, Toronto, Ontario L4Y 2N5","$999,000 CAD",3 BedsBds,2 BathsBa,
"10 Capreol Crt, Toronto, Ontario M5V4B3","$549,900 CAD",1 BedBd,1 BathBa,
"21 Shipley Road, Toronto, Ontario M9R3H7","$1,190,000 CAD",3 BedsBds,2 BathsBa,
"40 Juliet Crescent, Toronto, Ontario M6M 1N6","$1,149,900 CAD",3 BedsBds,4 BathsBa,
"17 B Vasto Lane, Toronto, Ontario M1M1R2","$749,000 CAD",3 BedsBds,3 BathsBa,
"2 Rexton Rd, Toronto, Ontario M9C2E2","$1,196,000 CAD",3 BedsBds,2 BathsBa,
"27 Cheetah Cres, Toronto, Ontario M1X1X1","$799,900 CAD",3 BedsBds,3 BathsBa,
"The Gloucester on Yonge, Toronto, Ontario M4Y1Z4","$600,000 CAD",,,
"Canary Commons Condos - 475 Front St E, Toronto, Toronto, Ontario M5A 1H7","$599,900 CAD",,,437 SqftSqft
"2294 A Lakeshore Blvd. West Toronto, Toronto, Ontario M8V 1B4","$1,499,000 CAD",6 BedsBds,3 BathsBa,"3,000 SqftSqft"
"85 East Liberty St, Toronto, Ontario M6K0A2","$515,000 CAD",,1 BathBa,496 SqftSqft
"25 Lady Bank Rd, Toronto, Ontario M8Z4J4","$1,625,000 CAD",4 BedsBds,4 BathsBa,
"No address available, Toronto, Ontario","$479,900 CAD",,,
"2855 Bloor St. Unit 510, Toronto, Ontario M8X3A1","$1,099,999 CAD",1 BedBd,1 BathBa,
"183 Wellington Street West, Toronto, Toronto, Ontario M5J 2H5","$2,960,000 CAD",2 BedsBds,3 BathsBa,"2,280 SqftSqft"
"300 Hendon Avenue, Toronto, Ontario M2M 1B2","$2,688,000 CAD",3 BedsBds,2 BathsBa,"1,945 SqftSqft"
"55 Charles Street East, Toronto, ON, Toronto, Ontario","$660,900 CAD",,,
"209 Willowridge Rd, Toronto, Ontario M9R3Z9","$1,199,990 CAD",4 BedsBds,3 BathsBa,
"57 Finch Avenue West, Toronto, Ontario M2N2H3","$959,000 CAD",,,
"3 Gibbs Rd, Toronto, Ontario M9B 6L6","$649,000 CAD",2 BedsBds,2 BathsBa,700 SqftSqft
"24 Bellbrook Rd, Toronto, Ontario M1S1J9","$1,799,000 CAD",4 BedsBds,4 BathsBa,
"722 Marlee Avenue, Toronto, ON, Toronto, Ontario","$670,000 CAD",,,
"83 Blackfriar Ave, Toronto, Ontario","$1,099,888 CAD",3 BedsBds,2 BathsBa,
"198 Dunview Ave, Toronto, Ontario M2N4J1","$1,788,000 CAD",5 BedsBds,2 BathsBa,
"No address available, Toronto, Ontario","$833,900 CAD",,,
"628-8228 Birchmount Rd,Markham, Toronto, Ontario","$429,000 CAD",1 BedBd,1 BathBa,
"252 Newton Dr, Toronto, Ontario M2M2P4","$3,180,000 CAD",4 BedsBds,7 BathsBa,"5,000 SqftSqft"
"625 The West Mall 310, Toronto, Ontario M9C4W9","$549,900 CAD",3 BedsBds,2 BathsBa,
"1560 Brimley Road, Toronto, ON, Toronto, Ontario","$499,900 CAD",,,
"388 Yonge Street, Toronto, Ontario M5B 1L2","$3,399,999 CAD",2 BedsBds,2 BathsBa,900 SqftSqft
"West or Toronto - RETIREMENT HOME, Toronto, Ontario M2M2M2","$3,100,000 CAD",,,
"188 Doris Ave, Toronto, Ontario M2N6Z5","$699,888 CAD",1 BedBd,2 BathsBa,
"25 Bala Avenue, Toronto, Ontario M6M 2C9","$499,900 CAD",,,
"18 Miles St, Toronto, Ontario L9T 1E4","$999,000 CAD",2 BedsBds,2 BathsBa,
"213 Sterling Rd, Toronto, Ontario M6P 0A1","$715,990 CAD",1 BedBd,2 BathsBa,590 SqftSqft
"36 Shipley Road, Toronto, Ontario M9R3H8","$1,099,888 CAD",5 BedsBds,3 BathsBa,
"1883 Mcnicoll Ave Toronto Ontario M1V5M3, Toronto, Ontario M1V5M3","$499,000 CAD",2 BedsBds,2 BathsBa,
"1478 Kingston Rd, Manderley Condos, Toronto, Ontario M1N 1R6","$494,000 CAD",,,
"51 Bellefontaine St, Toronto, Ontario M1S1J6","$999,000 CAD",3 BedsBds,2 BathsBa,
"George Henry Boulevard, Toronto, Ontario M2J1E7","$784,900 CAD",,,
"422 Roncesvalles Ave, Toronto, Ontario M6R 3B9","$779,900 CAD",1 BedBd,1 BathBa,647 SqftSqft
"27 Bathurst St, Toronto, Ontario M5V0R1","$415,000 CAD",,1 BathBa,
"No address available, Toronto, Ontario","$450,000 CAD",,,
"Eglinton Avenue East & Don Mills Road, Toronto, ON, Toronto, Ontario","$474,990 CAD",,,
"170 Sudbury St., Toronto, Ontario M6J0A1","$399,900 CAD",1 BedBd,1 BathBa,
"Crosstown Tower 3, Toronto, Ontario M3C1V7","$704,990 CAD",1 BedBd,1 BathBa,
"18 Miles St, Toronto, Ontario L9T 1E4","$999,000 CAD",2 BedsBds,2 BathsBa,
"15 Holmes Avenue, Toronto, Ontario M2N4L8","$800,000 CAD",,,
"210 Wellesworth Drive, Toronto, Ontario M9C4S1","$1,199,000 CAD",3 BedsBds,2 BathsBa,
"3 Fred Bland Cres, Toronto, Ontario M1J3L7","$1,399,000 CAD",4 BedsBds,4 BathsBa,
"No address available, Toronto, Ontario","$524,990 CAD",,,
"No address available, Toronto, Ontario","$574,900 CAD",,,
"50 Ordnance St, Toronto, Ontario N2L 3R2","$635,000 CAD",1 BedBd,1 BathBa,474 SqftSqft
"House of Assembly, Toronto, Ontario M5R2B7","$650,000 CAD",,,
"2095 Lakeshore Blvd W, Toronto, Ontario M8V4G4","$4,688,000 CAD",5 BedsBds,7 BathsBa,
"5 Soudan Ave, Toronto, Ontario","$499,990 CAD",1 BedBd,1 BathBa,500 SqftSqft
"135 Portland Street, Toronto, Ontario M5V2N4","$600,000 CAD",,,
"1 Greystone Walk Dr, Toronto, Ontario M1K5J3","$499,900 CAD",2 BedsBds,2 BathsBa,
"3270 Sheppard Ave E, Toronto, Ontario M1T","$619,900 CAD",1 BedBd,1 BathBa,735 SqftSqft
"26 Duncairn Dr, Toronto, Ontario M9B2P1","$1,049,800 CAD",3 BedsBds,2 BathsBa,
"362 The East Mall, Toronto, Ontario M9B6C4","$559,900 CAD",2 BedsBds,1 BathBa,"1,335 SqftSqft"
"636 Evans Ave, Toronto, Ontario M8W2W6","$870,000 CAD",3 BedsBds,3 BathsBa,
"19  Tippett Rd, Toronto, Ontario Rd311","$675,333 CAD",2 BedsBds,2 BathsBa,
"62 Ramage Lane, Toronto, Ontario M9C5S6","$899,999 CAD",3 BedsBds,3 BathsBa,
"21 Tiago Ave, Toronto, Ontario M4B1Z9","$1,749,000 CAD",4 BedsBds,4 BathsBa,
"107 Crendon Dr, Toronto, Ontario","$1,088,000 CAD",3 BedsBds,2 BathsBa,
"123 Portland, Toronto, Ontario M5V 2N4","$800,000 CAD",,,
"35 Ormskirk Ave, Toronto, Ontario M6S1A8","$849,000 CAD",3 BedsBds,2 BathsBa,
"30 Ordnance St, Toronto, Ontario M6K 1A2","$699,000 CAD",1 BedBd,1 BathBa,601 SqftSqft
"5 Shady Golfway, Toronto, Ontario M3C3A5","$515,000 CAD",3 BedsBds,2 BathsBa,"1,000 SqftSqft"
"Burke Condos, Toronto, Ontario M4X1L7","$569,900 CAD",1 BedBd,1 BathBa,
"880 The Queensway, Toronto, ON, Toronto, Ontario","$470,990 CAD",,,
"62 Ramage Lane, Toronto, Ontario M9C5S6","$899,999 CAD",3 BedsBds,3 BathsBa,
"652 Queen St W, Toronto, Ontario M6J1E5","$4,825,000 CAD",,,"4,645 SqftSqft"
"No address available, Toronto, Ontario","$1,499,900 CAD",,,
"9 Valhalla Inn Rd., Toronto, Ontario M9B0B2","$539,900 CAD",1 BedBd,1 BathBa,630 SqftSqft
"No address available, Toronto, Ontario M5V1K1","$677,490 CAD",,,
"The Dylan Condominiums, Toronto, Ontario M6B 1Y4","$748,400 CAD",2 BedsBds,2 BathsBa,761 SqftSqft
"5 Defries St, Toronto, Ontario M5A 3R4","$712,849 CAD",1 BedBd,1 BathBa,485 SqftSqft
"20 Minowan Miikan Lane, Toronto, Ontario","$789,000 CAD",2 BedsBds,2 BathsBa,700 SqftSqft
"328 Dupont Street, Toronto, Ontario M5R 1V9","$884,426 CAD",2 BedsBds,2 BathsBa,640 SqftSqft
"Don Mills Rd & Sheppard Ave E, Toronto, Ontario M2J5G9","$763,900 CAD",,,
"30 ordnance St, Toronto, Ontario M6K 1A2","$815,000 CAD",2 BedsBds,1 BathBa,752 SqftSqft
"78 Tecumseth St, Toronto, Ontario M5V0A9","$549,000 CAD",1 BedBd,1 BathBa,
"Gloucester on Yonge - Yonge and Bloor (just south) - From Low $800's - 595 Yonge Street, Toronto, Toronto, Ontario M4Y 1Z4","$800,000 CAD",,,
"2 Millbridge Gate, Toronto, Ontario M1P3N4","$899,000 CAD",3 BedsBds,3 BathsBa,
"3 Gibbs Rd, Toronto, Ontario M9B 6L6","$649,000 CAD",2 BedsBds,2 BathsBa,700 SqftSqft
"1356 Woodbine Avenue, Toronto, Ontario M4C4G5","$899,933 CAD",,,
"No address available, Toronto, Ontario M2K 1B5","$440,000 CAD",,,
"840 Saint Clair Avenue West, Toronto, Ontario M6C1C1","$639,900 CAD",,,
"2815 Kingston Road, Toronto, Ontario","$600,900 CAD",,,
"20 Woodgate Drive, Toronto, Ontario M6N4W3","$949,000 CAD",3 BedsBds,2 BathsBa,
"15 Hamer Blvd, Toronto, Ontario M9R4A8","$1,288,000 CAD",4 BedsBds,3 BathsBa,
"320 Richmond St E 902, Toronto, Ontario M5A1P9","$549,000 CAD",1 BedBd,1 BathBa,
"260 Scarlett Rd, Toronto, Ontario M6N4X6","$499,333 CAD",1 BedBd,1 BathBa,
"50 Ordnance St, Toronto, Ontario M6K 0C9","$1,050,000 CAD",2 BedsBds,2 BathsBa,921 SqftSqft
"19 Hollywood Ave, Toronto, ON, Toronto, Ontario","$679,000 CAD",,,
"18 Miles St, Toronto, Ontario L9T 1E4","$999,000 CAD",2 BedsBds,2 BathsBa,
"1 Stella St, Toronto, Ontario M6L3A6","$1,099,000 CAD",5 BedsBds,2 BathsBa,
"352 Front St W, Toronto, Ontario M5V0K3","$495,000 CAD",,1 BathBa,383 SqftSqft
"3356A Kingston Rd, Toronto, Ontario M1M1R2","$749,000 CAD",3 BedsBds,3 BathsBa,
"2335 Sheppard Ave W34, Toronto, Ontario M9M1M2","$549,000 CAD",2 BedsBds,2 BathsBa,
"No address available, Toronto, Ontario","$479,990 CAD",,,
"915 King St W, Toronto, Ontario M6K3M2","$475,000 CAD",,1 BathBa,
,"$995,990 CAD",,,
"No address available, Toronto, Ontario","$949,990 CAD",,,
"455 Front St E, Toronto, Ontario M5A1G9","$649,000 CAD",1 BedBd,1 BathBa,
"No address available, Toronto, Ontario","$769,900 CAD",,,
"12 Pheasant Lane, Toronto, Ontario M9A1T2","$3,480,000 CAD",4 BedsBds,6 BathsBa,
"1 Greystone Walk Dr, Toronto, Ontario M1K5J3","$499,900 CAD",2 BedsBds,2 BathsBa,
"26 San Remo Terrace, Toronto, Ontario M8Z 6C5","$1,070,000 CAD",3 BedsBds,3 BathsBa,
"844 Don Mills Rd, Toronto, Ontario M3C 1V7","$671,429 CAD",1 BedBd,1 BathBa,667 SqftSqft
"75 Graydon Hall Drive, Toronto, Ontario M3A3M5","$579,800 CAD",3 BedsBds,1 BathBa,"1,300 SqftSqft"
"25 Bala Avenue, Toronto, Ontario M6M 2C9","$499,900 CAD",,,
"No address available, Toronto, Ontario","$1,129,900 CAD",,,
"68 Parade Sq, Toronto, Ontario M1C3T6","$999,000 CAD",3 BedsBds,4 BathsBa,
"628 Fleet, Toronto, Ontario M5V1A8","$1,699,999 CAD",3 BedsBds,2 BathsBa,"1,505 SqftSqft"
"The Dylan Condominiums, Toronto, Ontario M6B3J4","$511,900 CAD",1 BedBd,1 BathBa,
"250 Lawrence Avenue West, Toronto, Ontario","$627,900 CAD",,,
"12 Jade St, Toronto, Ontario M1T2T8","$1,168,000 CAD",3 BedsBds,4 BathsBa,"2,500 SqftSqft"
"123 Portland, Toronto, Ontario M5V 2N4","$800,000 CAD",,,
"3445 Sheppard Avenue East, Toronto, ON, Toronto, Ontario","$760,000 CAD",,,
"181 East Condos - Insider VIP Access - Yonge and Sheppard, Toronto, Ontario M2N 3A6","$525,900 CAD",,,
"West or Toronto - RETIREMENT HOME, Toronto, Ontario M2M2M2","$3,100,000 CAD",,,
"85 Eastwood Park Gdns, Toronto, Ontario M8W 0B9","$879,000 CAD",3 BedsBds,3 BathsBa,
"511 Kingston Road, Toronto, Ontario M4L1V5","$868,513 CAD",,,
"Liberty Market Tower - 171 East Liberty Street, Toronto, Toronto, Ontario M6K 3E7","$609,900 CAD",,,
"3260 Sheppard Ave E, Toronto, Ontario M1T3K3","$560,900 CAD",,,
"11 Lee Centre Dr Ph 302 Toronto Ontario M1H3J5, Toronto, Ontario M1H3J5","$499,000 CAD",2 BedsBds,2 BathsBa,
"95 Clansman Blvd, Toronto, Ontario M2H1X7","$1,099,000 CAD",3 BedsBds,3 BathsBa,
"3 Hickory Tree Rd, Toronto, Ontario M9N3W5","$439,000 CAD",1 BedBd,,
"Glen Hill Condos, Toronto, Ontario M6B3A3","$850,000 CAD",,,
"1947 Lawrence Ave. W., Toronto, Ontario M9N1H3","$569,777 CAD",3 BedsBds,2 BathsBa,
"2294 A Lakeshore Blvd. West Toronto, Toronto, Ontario M8V 1B4","$1,499,000 CAD",6 BedsBds,3 BathsBa,"3,000 SqftSqft"
"213 Sterling Rd, Toronto, Ontario M6P 0A1","$635,990 CAD",1 BedBd,1 BathBa,489 SqftSqft
